DEPARTMENT,DATE ,CARBON (metric tonne),ELECTRICITY (kwh),WATER (m3)
IT,14/10/21,60.1,94.88,23.14
Logistics,14/10/21,49.49,68.17,16.79
Finance,15/10/21,100.86,75.17,22.1
IT,15/10/21,60.47,95.17,22.94
Logistics,15/10/21,50.04,67.85,17.1
Finance,16/10/21,100.63,75.22,21.99
IT,16/10/21,60.75,95.5,22.89
Logistics,16/10/21,50.37,68.05,17.33
Finance,17/10/21,100.62,75.29,21.95
IT,17/10/21,61.17,95.72,23.09
Logistics,17/10/21,50.18,67.63,17.65
Finance,18/10/21,100.83,74.95,21.72
IT,18/10/21,61.26,95.28,22.93
Logistics,18/10/21,49.74,67.78,17.9
Finance,19/10/21,101.08,74.59,21.92
IT,19/10/21,61.37,94.88,22.92
Logistics,19/10/21,49.86,67.88,17.62
Finance,20/10/21,101,74.51,22.24
IT,20/10/21,60.91,95,23.25
Logistics,20/10/21,50.18,68,17.91
Finance,21/10/21,101.42,74.33,22.18
IT,21/10/21,61.2,95.4,23.47
Logistics,21/10/21,50.37,68.12,17.69
Finance,22/10/21,101.81,74.61,22.43
IT,22/10/21,60.95,95.63,23.53
Logistics,22/10/21,49.97,68.47,17.53
Finance,23/10/21,102.22,74.16,22.48
IT,23/10/21,60.77,95.21,23.61
Logistics,23/10/21,49.69,69,17.84
Finance,24/10/21,101.85,74.57,22.63
IT,24/10/21,60.5,95.36,23.68
Logistics,24/10/21,49.94,68.76,18.05
Finance,25/10/21,102.3,74.13,22.78
IT,25/10/21,60.01,95.48,23.43
Logistics,25/10/21,49.86,68.68,17.89
Finance,26/10/21,102.72,74.39,23.1
IT,26/10/21,60.36,95.58,23.36
Logistics,26/10/21,49.42,68.36,18.13
Finance,27/10/21,102.4,74.47,23.3
IT,27/10/21,60.23,95.74,23.1
Logistics,27/10/21,49.63,68.64,18.1
Finance,28/10/21,102.65,74.26,23.19
IT,28/10/21,60.13,95.26,23.36
Logistics,28/10/21,49.89,69.04,18.41
Finance,29/10/21,102.59,73.92,22.98
IT,29/10/21,59.73,94.98,23.66
Logistics,29/10/21,49.64,68.63,18.58
Finance,30/10/21,102.65,73.47,23.24
IT,30/10/21,60.23,95.51,23.78
Logistics,30/10/21,49.68,68.85,18.35
Finance,31/10/21,102.63,73.88,23.13
IT,31/10/21,60.31,95.58,23.72
Logistics,31/10/21,49.59,68.77,18.32
Finance,1/11/21,102.81,74.26,23.08
IT,1/11/21,60.13,96.12,23.63
Logistics,1/11/21,49.37,68.64,18.05
Finance,2/11/21,102.4,74.22,23.2
IT,2/11/21,60.51,96.58,23.84
Logistics,2/11/21,49.02,69.09,18.13
Finance,3/11/21,102.18,74.61,23.32
IT,3/11/21,60.59,96.57,23.95
Logistics,3/11/21,49.21,68.81,18.31
Finance,4/11/21,101.82,74.56,23.65
IT,4/11/21,60.32,96.91,24.04
Logistics,4/11/21,49.37,69.02,18.21
Finance,5/11/21,102.05,74.95,23.41
IT,5/11/21,60.23,96.67,23.8
Logistics,5/11/21,49.69,69.08,17.94
Finance,6/11/21,101.91,75.14,23.14
IT,6/11/21,60.24,96.75,23.84
Logistics,6/11/21,49.44,69.39,18.23
Finance,7/11/21,102.04,75.62,23.16
IT,7/11/21,60.16,96.51,23.6
Logistics,7/11/21,49.19,69.14,18.46
Finance,8/11/21,102.51,75.87,23.45
IT,8/11/21,60.07,96.92,23.42
Logistics,8/11/21,48.98,69.55,18.17
Finance,9/11/21,102.48,75.98,23.45
IT,9/11/21,59.83,96.54,23.57
Logistics,9/11/21,48.49,69.34,17.97
Finance,10/11/21,102.31,76.38,23.36
IT,10/11/21,59.9,97.05,23.49
Logistics,10/11/21,48.96,69.05,18.03
Finance,11/11/21,102.17,76.34,23.06
IT,11/11/21,59.82,97.52,23.47
Logistics,11/11/21,49.2,69.27,17.79
Finance,12/11/21,102.63,76.51,22.99
IT,12/11/21,59.78,97.37,23.36
Logistics,12/11/21,48.82,69.8,17.97
Finance,13/11/21,103.11,76.96,22.9
IT,13/11/21,60.1,97.64,23.55
Logistics,13/11/21,49.33,69.4,17.68
Finance,14/11/21,102.85,76.98,23.04
IT,14/11/21,60.64,97.72,23.82
Logistics,14/11/21,49.78,69.78,17.58
Finance,15/11/21,102.59,76.71,23.22
IT,15/11/21,60.25,97.45,23.8
Logistics,15/11/21,49.74,69.8,17.37
Finance,16/11/21,102.84,76.67,23.24
IT,16/11/21,60.33,97.33,23.79
Logistics,16/11/21,50.15,69.43,17.4
Finance,17/11/21,102.56,76.95,23.54
IT,17/11/21,60.54,97.72,23.81
Logistics,17/11/21,49.87,69.84,17.11
Finance,18/11/21,102.44,76.9,23.59
IT,18/11/21,60.47,97.67,24.04
Logistics,18/11/21,50.15,69.98,17.19
Finance,19/11/21,102.1,76.81,23.78
IT,19/11/21,60.01,97.98,24.32
Logistics,19/11/21,49.75,70.18,17.3
Finance,20/11/21,102.34,76.91,23.72
IT,20/11/21,59.68,97.91,24.36
Logistics,20/11/21,49.32,69.97,17.07
Finance,21/11/21,102.23,76.64,23.82
IT,21/11/21,59.26,97.95,24.39
Logistics,21/11/21,49.5,70.03,17.01
Finance,22/11/21,101.85,77.06,24.03
IT,22/11/21,59.58,97.73,24.38
Logistics,22/11/21,49.46,69.86,17.28
Finance,23/11/21,101.61,77.27,23.88
IT,23/11/21,59.98,97.51,24.5
Logistics,23/11/21,48.99,70.36,17.05
Finance,24/11/21,101.68,77.74,23.85
IT,24/11/21,60.03,97.31,24.64
Logistics,24/11/21,48.69,70.28,16.93
Finance,25/11/21,101.52,77.71,23.55
IT,25/11/21,59.9,97.29,24.65
Logistics,25/11/21,48.83,70.06,17.13
Finance,26/11/21,101.59,77.84,23.38
IT,26/11/21,59.79,97.16,24.83
Logistics,26/11/21,49.15,70.19,17.1
Finance,27/11/21,102.14,77.75,23.43
IT,27/11/21,59.93,97.21,25.05
Logistics,27/11/21,49.28,69.95,17.24
Finance,28/11/21,101.89,77.85,23.53
IT,28/11/21,60.31,97.03,25.12
Logistics,28/11/21,48.91,69.54,17.06
Finance,29/11/21,101.52,77.38,23.24
IT,29/11/21,60.28,96.68,25.14
Logistics,29/11/21,48.43,69.92,17.22
Finance,30/11/21,101.62,77.68,23.49
IT,30/11/21,60.04,96.63,24.94
Logistics,30/11/21,48.62,70.04,17.33
Finance,1/12/21,101.33,77.88,23.66
IT,1/12/21,60.57,96.67,24.83
Logistics,1/12/21,48.5,70.15,17.14
Finance,2/12/21,101.08,78.24,23.77
IT,2/12/21,60.15,96.41,25.03
Logistics,2/12/21,48.92,70.67,16.87
Finance,3/12/21,101.61,77.89,23.81
IT,3/12/21,59.66,95.93,25.26
Logistics,3/12/21,49.1,70.42,16.81
Finance,4/12/21,101.99,78.2,23.8
IT,4/12/21,59.19,95.9,25.34
Logistics,4/12/21,48.68,70.21,16.95
Finance,5/12/21,101.85,78.47,23.86
IT,5/12/21,59.25,95.89,25.38
Logistics,5/12/21,48.43,70.62,16.85
Finance,6/12/21,102.37,78.63,23.91
IT,6/12/21,59.49,96.34,25.6
Logistics,6/12/21,48.91,70.68,16.74
Finance,7/12/21,102.3,79.02,23.78
IT,7/12/21,59.41,95.98,25.7
Logistics,7/12/21,49.26,70.85,16.82
Finance,8/12/21,102.74,79.33,23.83
IT,8/12/21,59.73,96.01,25.4
Logistics,8/12/21,48.88,70.37,16.62
Finance,9/12/21,102.4,79.64,23.54
IT,9/12/21,59.77,96.15,25.16
Logistics,9/12/21,48.76,70.42,16.66
Finance,10/12/21,102.8,79.33,23.87
IT,10/12/21,60.1,95.71,25.06
Logistics,10/12/21,48.76,70.44,16.86
Finance,11/12/21,102.76,79.48,23.7
IT,11/12/21,60,95.86,24.84
Logistics,11/12/21,48.59,70.05,17
Finance,12/12/21,102.58,79.52,24.02
IT,12/12/21,60.42,96.28,24.93
Logistics,12/12/21,48.35,70.56,16.76
Finance,13/12/21,102.54,79.74,24.13
IT,13/12/21,60.85,96.49,25.18
Logistics,13/12/21,48.51,70.93,16.64
Finance,14/12/21,102.41,80.08,24.06
IT,14/12/21,60.35,96.31,24.88
Logistics,14/12/21,48.26,71.09,16.64
Finance,15/12/21,102.61,80.53,24.08
IT,15/12/21,60.51,95.82,24.73
Logistics,15/12/21,48.28,71.45,16.53
Finance,16/12/21,103.03,80.89,24.39
IT,16/12/21,60.43,95.52,24.43
Logistics,16/12/21,48.7,71.08,16.61
Finance,17/12/21,103.5,80.6,24.44
IT,17/12/21,60.79,95.65,24.17
Logistics,17/12/21,48.42,71.14,16.63
Finance,18/12/21,103.49,80.11,24.74
IT,18/12/21,61.17,96.13,24.25
Logistics,18/12/21,48.12,71.16,16.46
Finance,19/12/21,103.29,79.74,24.94
IT,19/12/21,61.38,96.33,24.43
Logistics,19/12/21,47.85,70.96,16.46
Finance,20/12/21,103.58,80.18,25.08
IT,20/12/21,61.07,96.85,24.46
Logistics,20/12/21,47.67,70.62,16.67
Finance,21/12/21,103.45,79.86,25
IT,21/12/21,60.61,96.55,24.4
Logistics,21/12/21,47.89,70.37,16.62
Finance,22/12/21,103.61,80.2,24.8
IT,22/12/21,60.79,96.06,24.55
Logistics,22/12/21,47.91,70.88,16.46
Finance,23/12/21,103.37,79.76,24.56
IT,23/12/21,60.85,96.3,24.27
Logistics,23/12/21,47.78,70.82,16.4
Finance,24/12/21,103.39,80.23,24.85
IT,24/12/21,60.97,96.58,24.37
Logistics,24/12/21,47.29,70.8,16.25
Finance,25/12/21,103.79,80.39,24.8
IT,25/12/21,61.37,96.57,24.3
Logistics,25/12/21,46.96,70.93,16.28
Finance,26/12/21,104.3,80.4,25.08
IT,26/12/21,61.74,96.15,24.54
Logistics,26/12/21,46.74,70.46,16.08
Finance,27/12/21,104.02,80.03,25
IT,27/12/21,61.45,96.21,24.27
Logistics,27/12/21,46.33,70.1,16.07
Finance,28/12/21,104.23,79.81,24.99
IT,28/12/21,61.32,95.75,24.18
Logistics,28/12/21,46.54,69.79,16.07
Finance,29/12/21,104.59,80.19,24.98
IT,29/12/21,61.25,95.57,24.27
Logistics,29/12/21,46.86,69.34,15.99
Finance,30/12/21,104.67,80.42,25.31
IT,30/12/21,61.78,95.17,24.46
Logistics,30/12/21,47.05,69.16,15.79
Finance,31/12/21,104.61,80.84,25.2
IT,31/12/21,61.36,95.34,24.35
Logistics,31/12/21,46.67,69.38,16.1
Finance,1/1/22,104.58,80.79,24.92
IT,1/1/22,61.91,94.84,24.53
Logistics,1/1/22,46.94,69.44,16.12
Finance,2/1/22,104.72,80.57,25.17
IT,2/1/22,61.42,94.47,24.49
Logistics,2/1/22,46.9,69.35,16.17
Finance,3/1/22,104.39,80.29,25.39
IT,3/1/22,61.17,94.31,24.33
Logistics,3/1/22,47.15,68.98,16.33
Finance,4/1/22,104.85,79.79,25.31
IT,4/1/22,61.32,94.57,24.14
Logistics,4/1/22,46.89,69.29,16.04
Finance,5/1/22,104.61,80.19,25.57
IT,5/1/22,60.99,94.59,24.23
Logistics,5/1/22,46.78,69.29,15.74
Finance,6/1/22,104.79,80.38,25.59
IT,6/1/22,60.59,95.13,24.06
Logistics,6/1/22,46.67,69.5,16.05
Finance,7/1/22,105.15,80.89,25.76
IT,7/1/22,60.28,95.26,24.01
Logistics,7/1/22,46.55,69.33,16.36
Finance,8/1/22,105.44,80.46,25.87
IT,8/1/22,60.82,95.76,23.81
Logistics,8/1/22,46.98,68.93,16.1
Finance,9/1/22,105.63,80.26,25.74
IT,9/1/22,60.41,95.59,23.87
Logistics,9/1/22,47.32,68.83,16.13
Finance,10/1/22,105.19,79.83,26.05
IT,10/1/22,60.84,95.09,24.12
Logistics,10/1/22,47.62,68.72,16.05
Finance,11/1/22,105.46,80.29,26.18
IT,11/1/22,61.01,94.9,23.9
Logistics,11/1/22,48.14,69.13,16.32
Finance,12/1/22,105.73,80.19,26.34
IT,12/1/22,60.99,95.1,23.7
Logistics,12/1/22,47.96,69.59,16.28
Finance,13/1/22,105.92,80,26.05
IT,13/1/22,61.17,94.72,23.69
Logistics,13/1/22,48.04,69.09,16.47
Finance,14/1/22,105.61,79.94,26.08
IT,14/1/22,61.11,94.93,23.45
Logistics,14/1/22,47.55,69.57,16.4
Finance,15/1/22,105.23,80.27,26.06
IT,15/1/22,61.03,94.77,23.36
Logistics,15/1/22,47.32,69.56,16.61
Finance,16/1/22,105.48,80.03,26.29
IT,16/1/22,61.53,94.94,23.58
Logistics,16/1/22,47.51,69.53,16.76
Finance,17/1/22,105.78,80.49,26.07
IT,17/1/22,61.2,94.99,23.63
Logistics,17/1/22,47.92,69.38,16.78
Finance,18/1/22,105.47,80.31,26.27
IT,18/1/22,60.71,95.45,23.94
Logistics,18/1/22,47.75,69.64,17.09
Finance,19/1/22,106.02,80.17,26.5
IT,19/1/22,60.83,95.55,24.12
Logistics,19/1/22,47.31,69.16,16.8
Finance,20/1/22,106.09,79.99,26.73
IT,20/1/22,61.32,96.06,23.88
Logistics,20/1/22,46.93,69.13,17.12
Finance,21/1/22,106.38,79.97,26.94
IT,21/1/22,61.37,96.16,23.78
Logistics,21/1/22,47.13,68.63,17.32
Finance,22/1/22,106.77,79.76,27.15
IT,22/1/22,61.87,96.71,23.59
Logistics,22/1/22,47.51,68.85,17.2
Finance,23/1/22,107.21,79.55,27.03
IT,23/1/22,61.38,96.63,23.47
Logistics,23/1/22,47.83,69.39,17.35
Finance,24/1/22,107.56,79.58,27.33
IT,24/1/22,61.65,96.17,23.39
Logistics,24/1/22,48.21,69.5,17.32
Finance,25/1/22,107.09,80.05,27.3
IT,25/1/22,61.59,96.29,23.52
Logistics,25/1/22,48.03,69.91,17.24
Finance,26/1/22,107.06,79.76,27.23
IT,26/1/22,61.86,96.35,23.4
Logistics,26/1/22,47.72,70.43,17
Finance,27/1/22,107.05,80.05,27.33
IT,27/1/22,61.58,96.16,23.71
Logistics,27/1/22,47.66,69.99,16.74
Finance,28/1/22,107.03,80.36,27.14
IT,28/1/22,61.31,96.2,24.04
Logistics,28/1/22,47.6,70.01,16.83
Finance,29/1/22,106.77,80.02,26.84
IT,29/1/22,61.52,95.86,24.04
Logistics,29/1/22,47.39,70.02,16.67
Finance,30/1/22,107.2,79.75,26.86
IT,30/1/22,61.61,95.53,24.26
Logistics,30/1/22,47.1,70.53,16.48
Finance,31/1/22,106.87,80.25,26.75
IT,31/1/22,61.21,95.47,24.03
Logistics,31/1/22,47.39,70.18,16.64
Finance,1/2/22,106.86,80.68,26.99
IT,1/2/22,61.47,95.83,24.18
Logistics,1/2/22,47.07,69.69,16.45
Finance,2/2/22,107.09,80.34,27.08
IT,2/2/22,61.82,96.29,23.9
Logistics,2/2/22,46.86,69.46,16.29
Finance,3/2/22,107.61,80.5,27.39
IT,3/2/22,62.18,96.57,23.6
Logistics,3/2/22,46.68,69.27,16.1
Finance,4/2/22,107.42,80.92,27.2
IT,4/2/22,61.84,97.01,23.84
Logistics,4/2/22,47,69.37,16.13
Finance,5/2/22,107.55,81.15,27.28
IT,5/2/22,61.43,96.68,24.04
Logistics,5/2/22,46.74,69.21,16.38
Finance,6/2/22,108.07,80.74,27.45
IT,6/2/22,61.76,96.85,23.77
Logistics,6/2/22,46.95,68.72,16.61
Finance,7/2/22,108.2,80.4,27.27
IT,7/2/22,61.9,97.13,23.55
Logistics,7/2/22,47.26,68.55,16.44
Finance,8/2/22,108.64,80.2,27.19
IT,8/2/22,61.49,97.25,23.37
Logistics,8/2/22,47.64,68.22,16.46
Finance,9/2/22,108.74,80.12,27.16
IT,9/2/22,61.54,97.7,23.48
Logistics,9/2/22,48.06,68.23,16.29
Finance,10/2/22,109.25,80.23,27.31
IT,10/2/22,61.7,98.11,23.78
Logistics,10/2/22,47.58,67.94,16.03
Finance,11/2/22,109.09,80.11,27.05
IT,11/2/22,61.76,98.51,23.67
Logistics,11/2/22,47.9,67.72,16.07
Finance,12/2/22,108.9,79.73,27.24
IT,12/2/22,62.29,98.86,23.79
Logistics,12/2/22,48.29,68.05,16.06
Finance,13/2/22,108.62,79.32,27.38
IT,13/2/22,62.04,99.07,24.12
Logistics,13/2/22,48.04,67.77,15.88
Finance,14/2/22,108.27,78.94,27.54
IT,14/2/22,61.81,98.9,24.15
Logistics,14/2/22,47.97,67.88,15.81
Finance,15/2/22,108.3,79.44,27.58
IT,15/2/22,61.95,98.82,23.94
Logistics,15/2/22,47.95,68.15,16.05
Finance,16/2/22,107.86,78.94,27.7
IT,16/2/22,61.71,98.68,23.77
Logistics,16/2/22,47.96,68.48,16.27
Finance,17/2/22,107.67,79.19,27.43
IT,17/2/22,61.6,98.3,23.9
Logistics,17/2/22,47.86,68.26,16.6
Finance,18/2/22,107.28,79.68,27.14
IT,18/2/22,61.3,97.8,24.1
Logistics,18/2/22,47.76,68.31,16.89
Finance,19/2/22,107.67,79.64,27.11
IT,19/2/22,61.81,97.35,24.26
Logistics,19/2/22,48,68.33,16.64
Finance,20/2/22,107.56,79.23,26.99
IT,20/2/22,62.17,96.89,24.17
Logistics,20/2/22,48.04,68.19,16.87
Finance,21/2/22,107.56,79.57,27.32
IT,21/2/22,62.53,97.12,24.01
Logistics,21/2/22,47.72,67.93,17.08
Finance,22/2/22,107.46,79.09,27.42
IT,22/2/22,62.4,97,24.07
Logistics,22/2/22,47.44,67.78,17.36
Finance,23/2/22,107.58,79.62,27.74
IT,23/2/22,62.91,97.54,23.87
Logistics,23/2/22,47.41,68.23,17.39
Finance,24/2/22,107.4,79.36,27.82
IT,24/2/22,62.51,97.92,23.82
Logistics,24/2/22,47.78,68.4,17.62
Finance,25/2/22,107.8,79.41,27.79
IT,25/2/22,62.27,97.53,23.54
Logistics,25/2/22,47.81,68.72,17.35
Finance,26/2/22,107.88,79.74,27.65
IT,26/2/22,62.42,97.14,23.27
Logistics,26/2/22,47.34,68.77,17.08
Finance,27/2/22,108.06,80.03,27.91
IT,27/2/22,62.09,96.84,23.41
Logistics,27/2/22,47.18,68.55,17.22
Finance,28/2/22,108.2,79.87,27.84
IT,28/2/22,62.02,96.53,23.15
Logistics,28/2/22,46.8,68.39,17.02
Finance,1/3/22,108.74,80.26,27.66
IT,1/3/22,61.64,96.37,23.35
Logistics,1/3/22,46.67,68.71,17.25
Finance,2/3/22,108.75,79.79,27.59
IT,2/3/22,62.12,96.42,23.12
Logistics,2/3/22,46.47,68.24,17.34
Finance,3/3/22,108.46,79.84,27.66
IT,3/3/22,62.35,96.68,23.15
Logistics,3/3/22,46.31,67.87,17.33
Finance,4/3/22,108.1,79.49,27.97
IT,4/3/22,61.91,96.41,23.24
Logistics,4/3/22,46.73,68.37,17.39
Finance,5/3/22,107.87,79.32,28.24
IT,5/3/22,61.54,96.73,23.56
Logistics,5/3/22,46.45,67.97,17.13
Finance,6/3/22,107.61,79.6,28.2
IT,6/3/22,61.83,96.55,23.85
Logistics,6/3/22,46.25,68.24,17.4
Finance,7/3/22,107.68,79.67,28.37
IT,7/3/22,62.21,96.31,23.59
Logistics,7/3/22,46.6,67.77,17.29
Finance,8/3/22,108.22,79.75,28.24
IT,8/3/22,61.74,96.69,23.53
Logistics,8/3/22,47.06,67.75,17.37
Finance,9/3/22,108.61,80.03,28.4
IT,9/3/22,61.85,96.84,23.55
Logistics,9/3/22,46.9,68.08,17.42
Finance,10/3/22,108.36,79.83,28.64
IT,10/3/22,62.3,96.95,23.42
Logistics,10/3/22,47.21,68.26,17.35
Finance,11/3/22,108.75,80.13,28.8
IT,11/3/22,62.48,96.63,23.33
Logistics,11/3/22,47.08,68.12,17.57
Finance,12/3/22,108.74,79.72,28.91
IT,12/3/22,62.16,96.84,23.28
Logistics,12/3/22,46.6,68.5,17.6
Finance,13/3/22,109.19,79.54,29.12
IT,13/3/22,62.21,96.43,22.99
Logistics,13/3/22,46.11,68.19,17.89
Finance,14/3/22,109.32,79.87,29.04
IT,14/3/22,62.66,96.83,22.77
Logistics,14/3/22,45.86,68.02,17.97
Finance,15/3/22,109.79,79.38,29.08
IT,15/3/22,62.7,96.76,22.78
Logistics,15/3/22,45.93,68.2,17.67
Finance,16/3/22,109.88,79.48,28.86
IT,16/3/22,62.5,96.7,22.84
Logistics,16/3/22,45.98,68.55,17.55
Finance,17/3/22,110.37,79.26,29.12
IT,17/3/22,62.91,96.97,23.08
Logistics,17/3/22,45.5,68.89,17.37
Finance,18/3/22,109.91,78.88,28.96
IT,18/3/22,63.4,96.97,23.38
Logistics,18/3/22,45.89,69.24,17.17
Finance,19/3/22,110.28,78.42,29.17
IT,19/3/22,63.21,97.2,23.29
Logistics,19/3/22,45.93,69.77,17.25
Finance,20/3/22,110.7,78.41,29.41
IT,20/3/22,63.16,97.36,23.61
Logistics,20/3/22,46.05,69.86,17.54
Finance,21/3/22,110.87,78.12,29.29
IT,21/3/22,63.31,97.82,23.62
Logistics,21/3/22,45.75,69.69,17.35
Finance,22/3/22,110.66,77.68,29.59
IT,22/3/22,63.81,98.15,23.87
Logistics,22/3/22,45.36,69.33,17.32
Finance,23/3/22,110.59,77.91,29.9
IT,23/3/22,63.71,98.63,23.66
Logistics,23/3/22,45.56,69.71,17.29
Finance,24/3/22,110.23,77.59,29.82
IT,24/3/22,63.79,98.55,23.77
Logistics,24/3/22,45.1,69.47,17.24
Finance,25/3/22,110.43,77.96,29.77
IT,25/3/22,64.11,98.35,23.83
Logistics,25/3/22,45.58,69.99,17.26
Finance,26/3/22,110.1,78.39,29.67
IT,26/3/22,63.66,98.4,23.89
Logistics,26/3/22,45.35,69.54,17.4
Finance,27/3/22,110.07,77.94,29.86
IT,27/3/22,63.31,98.43,23.59
Logistics,27/3/22,45.77,70.04,17.66
Finance,28/3/22,109.71,78.12,29.98
IT,28/3/22,63.49,97.99,23.39
Logistics,28/3/22,45.79,70.33,17.99
Finance,29/3/22,109.58,77.62,29.85
IT,29/3/22,63.77,98.26,23.59
Logistics,29/3/22,45.4,70.75,18.22
Finance,30/3/22,109.37,77.52,30.07
IT,30/3/22,64.27,98.76,23.37
Logistics,30/3/22,45.39,70.6,18.39
Finance,31/3/22,109.24,77.14,30.28
IT,31/3/22,64.18,98.9,23.37
Logistics,31/3/22,45.77,70.14,18.41
Finance,1/4/22,109.29,76.93,29.99
IT,1/4/22,64.33,98.64,23.19
Logistics,1/4/22,46.08,69.74,18.63
Finance,2/4/22,108.9,76.63,30.15
IT,2/4/22,63.89,98.8,23.48
Logistics,2/4/22,46.06,69.3,18.33
Finance,3/4/22,108.68,76.94,30.23
IT,3/4/22,64.29,98.51,23.45
Logistics,3/4/22,46.14,68.82,18.22
Finance,4/4/22,108.87,76.54,30.32
IT,4/4/22,64.16,98.56,23.78
Logistics,4/4/22,46.06,69.37,18.43
Finance,5/4/22,108.52,77.01,30.22
IT,5/4/22,64.23,98.71,23.67
Logistics,5/4/22,45.71,68.89,18.31
Finance,6/4/22,108.04,77.15,30.51
IT,6/4/22,64.12,98.91,23.56
Logistics,6/4/22,45.64,69.26,18.49
Finance,7/4/22,107.86,77.01,30.67
IT,7/4/22,63.96,98.57,23.71
Logistics,7/4/22,45.8,69.39,18.42
Finance,8/4/22,107.54,77.27,30.85
IT,8/4/22,63.57,99.1,23.63
Logistics,8/4/22,46.29,69.2,18.16
Finance,9/4/22,107.72,77.2,30.59
IT,9/4/22,63.55,98.74,23.51
Logistics,9/4/22,46.23,69.31,18.18
Finance,10/4/22,107.44,77.49,30.57
IT,10/4/22,63.41,98.25,23.67
Logistics,10/4/22,46.25,68.99,17.9
Finance,11/4/22,107.59,77.17,30.32
IT,11/4/22,63.85,98.37,23.82
Logistics,11/4/22,46.74,68.88,17.64
Finance,12/4/22,107.15,77.23,30.09
IT,12/4/22,64.04,98.83,23.83
Logistics,12/4/22,46.9,69.07,17.63
Finance,13/4/22,106.74,77.6,29.92
IT,13/4/22,63.6,98.86,23.89
Logistics,13/4/22,46.75,69.52,17.5
Finance,14/4/22,106.31,77.68,30.03
IT,14/4/22,63.26,98.36,24.08
Logistics,14/4/22,46.41,69.78,17.82
Finance,15/4/22,106.49,77.3,30.14
IT,15/4/22,63.18,98.08,24.19
Logistics,15/4/22,46.51,69.37,17.94
Finance,16/4/22,106.81,77.82,30
IT,16/4/22,63.72,97.79,24.09
Logistics,16/4/22,46.61,69.55,18.06
Finance,17/4/22,106.54,77.97,30.13
IT,17/4/22,63.54,97.99,23.89
Logistics,17/4/22,46.54,69.15,17.81
Finance,18/4/22,106.89,78.52,29.83
IT,18/4/22,63.61,98.43,23.63
Logistics,18/4/22,46.23,69.6,17.88
Finance,19/4/22,106.44,78.6,30.12
IT,19/4/22,63.71,98.16,23.49
Logistics,19/4/22,46.25,69.13,17.93
Finance,20/4/22,106.84,78.21,29.85
IT,20/4/22,63.72,98.13,23.52
Logistics,20/4/22,46.5,69.04,18.21
Finance,21/4/22,106.52,77.82,29.75
IT,21/4/22,63.96,97.82,23.7
Logistics,21/4/22,46.23,69.51,18.02
Finance,22/4/22,106.33,78.31,29.81
IT,22/4/22,63.71,98.01,23.89
Logistics,22/4/22,45.82,69.39,17.98
Finance,23/4/22,105.93,78.11,29.84
IT,23/4/22,63.89,97.96,23.83
Logistics,23/4/22,45.87,69.93,17.97
Finance,24/4/22,106.27,78.13,29.89
IT,24/4/22,64.02,97.94,23.79
Logistics,24/4/22,46.28,69.75,18.09
Finance,25/4/22,105.91,78.64,30.16
IT,25/4/22,63.74,98.49,23.88
Logistics,25/4/22,46.24,69.92,18.24
Finance,26/4/22,105.41,78.84,30.05
IT,26/4/22,63.57,98.75,24.15
Logistics,26/4/22,46.13,69.49,18.24
Finance,27/4/22,105.51,79.1,30.16
IT,27/4/22,63.9,98.63,24.15
Logistics,27/4/22,46.22,69.28,17.95
Finance,28/4/22,105.65,79.32,30.16
IT,28/4/22,63.6,98.22,23.96
Logistics,28/4/22,45.72,69.22,17.88
Finance,29/4/22,105.26,79.76,29.92
IT,29/4/22,63.29,98.48,23.7
Logistics,29/4/22,46.02,69.67,17.86
Finance,30/4/22,104.84,80.31,30.18
IT,30/4/22,63.46,98.88,23.89
Logistics,30/4/22,45.75,69.37,17.84
Finance,1/5/22,105.18,80.75,30.44
IT,1/5/22,63.81,99.03,23.88
Logistics,1/5/22,45.63,69.42,17.85
Finance,2/5/22,105.34,80.81,30.3
IT,2/5/22,63.52,99.1,23.98
Logistics,2/5/22,46.02,69.45,18.01
Finance,3/5/22,105.01,80.85,30.43
IT,3/5/22,63.05,99.49,24.27
Logistics,3/5/22,45.74,69.54,17.86
Finance,4/5/22,105.55,80.77,30.51
IT,4/5/22,63.12,99.37,24.6
Logistics,4/5/22,45.47,69.07,17.58
Finance,5/5/22,105.78,80.88,30.78
IT,5/5/22,63.22,99.86,24.86
Logistics,5/5/22,45.81,69.48,17.9
Finance,6/5/22,106.05,81.24,30.53
IT,6/5/22,63.4,99.65,24.89
Logistics,6/5/22,46.23,69.2,17.74
Finance,7/5/22,105.89,81.62,30.35
IT,7/5/22,63.24,99.73,24.74
Logistics,7/5/22,46.28,69.28,17.8
Finance,8/5/22,105.6,81.67,30.39
IT,8/5/22,63.54,99.78,24.88
Logistics,8/5/22,46.71,69.68,17.78
Finance,9/5/22,105.85,81.84,30.65
IT,9/5/22,64.03,99.88,25.05
Logistics,9/5/22,46.85,70.12,17.66
Finance,10/5/22,105.94,81.88,30.89
IT,10/5/22,64.56,99.74,24.96
Logistics,10/5/22,47.36,70.39,17.45
Finance,11/5/22,106.4,82.13,31.02
IT,11/5/22,64.83,99.49,24.88
Logistics,11/5/22,46.95,70.75,17.47
Finance,12/5/22,106.26,82.48,31.26
IT,12/5/22,65.37,99.5,24.71
Logistics,12/5/22,46.78,70.62,17.27
Finance,13/5/22,105.82,82.76,31.1
IT,13/5/22,65.92,99.3,24.93
Logistics,13/5/22,46.54,71.11,17.16
